# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-04-09 12:04:00 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08049500 W Fk Trinity Rv at Grand Prairie, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08049500
#            TS   parameter     statistic     Description
#        133233       00060     00001     Discharge, cubic feet per second (Maximum)
#        133234       00060     00002     Discharge, cubic feet per second (Minimum)
#        133235       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	133233_00060_00001	133233_00060_00001_cd	133234_00060_00002	133234_00060_00002_cd	133235_00060_00003	133235_00060_00003_cd
USGS	08049500	1977-03-07					556	A
USGS	08049500	1977-03-08					548	A
USGS	08049500	1977-03-09					543	A
USGS	08049500	1977-03-10					534	A
USGS	08049500	1977-03-11					581	A
USGS	08049500	1977-03-12					468	A
USGS	08049500	1977-03-13					407	A
USGS	08049500	1977-03-14					390	A
USGS	08049500	1977-03-15					346	A
USGS	08049500	1977-03-16					253	A
USGS	08049500	1977-03-17					236	A
USGS	08049500	1977-03-18					246	A
USGS	08049500	1977-03-19					242	A
USGS	08049500	1977-03-20					354	A
USGS	08049500	1977-03-21					364	A
USGS	08049500	1977-03-22					354	A
USGS	08049500	1977-03-23					244	A
USGS	08049500	1977-03-24					218	A
USGS	08049500	1977-03-25					220	A
USGS	08049500	1977-03-26					284	A
USGS	08049500	1977-03-27					11500	A
USGS	08049500	1977-03-28					14500	A
USGS	08049500	1977-03-29					12900	A
USGS	08049500	1977-03-30					10500	A
USGS	08049500	1977-03-31					9480	A
USGS	08049500	1977-04-01					9230	A
USGS	08049500	1977-04-02					6940	A
USGS	08049500	1977-04-03					5210	A
USGS	08049500	1977-04-04					4370	A
USGS	08049500	1977-04-05					4250	A
USGS	08049500	1977-04-06					3160	A
USGS	08049500	1977-04-07					2630	A
USGS	08049500	1977-04-08					4380	A
USGS	08049500	1977-04-09					4620	A
USGS	08049500	1977-04-10					4520	A
USGS	08049500	1977-04-11					4470	A
USGS	08049500	1977-04-12					2260	A
USGS	08049500	1977-04-13					1170	A
USGS	08049500	1977-04-14					1280	A
USGS	08049500	1977-04-15					3680	A
USGS	08049500	1977-04-16					4440	A
USGS	08049500	1977-04-17					4310	A
USGS	08049500	1977-04-18					2460	A
USGS	08049500	1977-04-19					2490	A
USGS	08049500	1977-04-20					3760	A
USGS	08049500	1977-04-21					3220	A
USGS	08049500	1977-04-22					1900	A
USGS	08049500	1977-04-23					1640	A
USGS	08049500	1977-04-24					1470	A
USGS	08049500	1977-04-25					1320	A
USGS	08049500	1977-04-26					1170	A
USGS	08049500	1977-04-27					1060	A
USGS	08049500	1977-04-28					1010	A
USGS	08049500	1977-04-29					943	A
USGS	08049500	1977-04-30					773	A
USGS	08049500	1977-05-01					573	A
USGS	08049500	1977-05-02					547	A
USGS	08049500	1977-05-03					701	A
USGS	08049500	1977-05-04					536	A
USGS	08049500	1977-05-05					859	A
USGS	08049500	1977-05-06					1120	A
USGS	08049500	1977-05-07					1010	A
USGS	08049500	1977-05-08					876	A
USGS	08049500	1977-05-09					828	A
USGS	08049500	1977-05-10					807	A
USGS	08049500	1977-05-11					691	A
USGS	08049500	1977-05-12					512	A
USGS	08049500	1977-05-13					446	A
USGS	08049500	1977-05-14					429	A
USGS	08049500	1977-05-15					388	A
USGS	08049500	1977-05-16					368	A
USGS	08049500	1977-05-17					335	A
USGS	08049500	1977-05-18					221	A
USGS	08049500	1977-05-19					196	A
USGS	08049500	1977-05-20					194	A
USGS	08049500	1977-05-21					1150	A
USGS	08049500	1977-05-22					885	A
USGS	08049500	1977-05-23					475	A
USGS	08049500	1977-05-24					359	A
USGS	08049500	1977-05-25					259	A
USGS	08049500	1977-05-26					237	A
USGS	08049500	1977-05-27					434	A
USGS	08049500	1977-05-28					749	A
USGS	08049500	1977-05-29					914	A
USGS	08049500	1977-05-30					991	A
USGS	08049500	1977-05-31					1100	A
USGS	08049500	1977-06-01					1140	A
USGS	08049500	1977-06-02					1210	A
USGS	08049500	1977-06-03					875	A
USGS	08049500	1977-06-04					555	A
USGS	08049500	1977-06-05					400	A
USGS	08049500	1977-06-06					335	A
USGS	08049500	1977-06-07					209	A
USGS	08049500	1977-06-08					154	A
USGS	08049500	1977-06-09					136	A
USGS	08049500	1977-06-10					133	A
USGS	08049500	1977-06-11					124	A
USGS	08049500	1977-06-12					269	A
USGS	08049500	1977-06-13					378	A
USGS	08049500	1977-06-14					215	A
USGS	08049500	1977-06-15					164	A
USGS	08049500	1977-06-16					147	A
USGS	08049500	1977-06-17					152	A
USGS	08049500	1977-06-18					146	A
USGS	08049500	1977-06-19					132	A
USGS	08049500	1977-06-20					124	A
USGS	08049500	1977-06-21					139	A
USGS	08049500	1977-06-22					138	A
USGS	08049500	1977-06-23					172	A
USGS	08049500	1977-06-24					149	A
USGS	08049500	1977-06-25					142	A
USGS	08049500	1977-06-26					167	A
USGS	08049500	1977-06-27					153	A
USGS	08049500	1977-06-28					147	A
USGS	08049500	1977-06-29					145	A
USGS	08049500	1977-06-30					147	A
USGS	08049500	1977-07-01					139	A
USGS	08049500	1977-07-02					135	A
USGS	08049500	1977-07-03					121	A
USGS	08049500	1977-07-04					117	A
USGS	08049500	1977-07-05					151	A
USGS	08049500	1977-07-06					166	A
USGS	08049500	1977-07-07					162	A
USGS	08049500	1977-07-08					171	A
USGS	08049500	1977-07-09					173	A
USGS	08049500	1977-07-10					135	A
USGS	08049500	1977-07-11					119	A
USGS	08049500	1977-07-12					112	A
USGS	08049500	1977-07-13					111	A
USGS	08049500	1977-07-14					108	A
USGS	08049500	1977-07-15					108	A
USGS	08049500	1977-07-16					105	A
USGS	08049500	1977-07-17					103	A
USGS	08049500	1977-07-18					91.0	A
USGS	08049500	1977-07-19					103	A
USGS	08049500	1977-07-20					102	A
USGS	08049500	1977-07-21					105	A
USGS	08049500	1977-07-22					106	A
USGS	08049500	1977-07-23					102	A
USGS	08049500	1977-07-24					109	A
USGS	08049500	1977-07-25					101	A
USGS	08049500	1977-07-26					116	A
USGS	08049500	1977-07-27					114	A
USGS	08049500	1977-07-28					527	A
USGS	08049500	1977-07-29					254	A
USGS	08049500	1977-07-30					158	A
USGS	08049500	1977-07-31					130	A
USGS	08049500	1977-08-01					126	A
USGS	08049500	1977-08-02					149	A
USGS	08049500	1977-08-03					110	A
USGS	08049500	1977-08-04					96.0	A
USGS	08049500	1977-08-05					87.0	A
USGS	08049500	1977-08-06					83.0	A
USGS	08049500	1977-08-07					77.0	A
USGS	08049500	1977-08-08					68.0	A
USGS	08049500	1977-08-09					78.0	A
USGS	08049500	1977-08-10					71.0	A
USGS	08049500	1977-08-11					72.0	A
USGS	08049500	1977-08-12					68.0	A
USGS	08049500	1977-08-13					652	A
USGS	08049500	1977-08-14					203	A
USGS	08049500	1977-08-15					146	A
USGS	08049500	1977-08-16					121	A
USGS	08049500	1977-08-17					86.0	A
USGS	08049500	1977-08-18					75.0	A
USGS	08049500	1977-08-19					76.0	A
USGS	08049500	1977-08-20					490	A
USGS	08049500	1977-08-21					118	A
USGS	08049500	1977-08-22					226	A
USGS	08049500	1977-08-23					322	A
USGS	08049500	1977-08-24					199	A
USGS	08049500	1977-08-25					138	A
USGS	08049500	1977-08-26					118	A
USGS	08049500	1977-08-27					127	A
USGS	08049500	1977-08-28					120	A
USGS	08049500	1977-08-29					123	A
USGS	08049500	1977-08-30					163	A
USGS	08049500	1977-08-31					144	A
USGS	08049500	1977-09-01					124	A
USGS	08049500	1977-09-02					125	A
USGS	08049500	1977-09-03					110	A
USGS	08049500	1977-09-04					105	A
USGS	08049500	1977-09-05					87.0	A
USGS	08049500	1977-09-06					149	A
USGS	08049500	1977-09-07					824	A
USGS	08049500	1977-09-08					290	A
USGS	08049500	1977-09-09					134	A
USGS	08049500	1977-09-10					113	A
USGS	08049500	1977-09-11					102	A
USGS	08049500	1977-09-12					91.0	A
USGS	08049500	1977-09-13					112	A
USGS	08049500	1977-09-14					122	A
USGS	08049500	1977-09-15					105	A
USGS	08049500	1977-09-16					88.0	A
USGS	08049500	1977-09-17					88.0	A
USGS	08049500	1977-09-18					88.0	A
USGS	08049500	1977-09-19					89.0	A
USGS	08049500	1977-09-20					86.0	A
USGS	08049500	1977-09-21					90.0	A
USGS	08049500	1977-09-22					95.0	A
USGS	08049500	1977-09-23					133	A
USGS	08049500	1977-09-24					92.0	A
USGS	08049500	1977-09-25					108	A
USGS	08049500	1977-09-26					204	A
USGS	08049500	1977-09-27					257	A
USGS	08049500	1977-09-28					149	A
USGS	08049500	1977-09-29					115	A
USGS	08049500	1977-09-30					100	A
USGS	08049500	1977-10-01					97.0	A
USGS	08049500	1977-10-02					93.0	A
USGS	08049500	1977-10-03					86.0	A
USGS	08049500	1977-10-04					95.0	A
USGS	08049500	1977-10-05					97.0	A
USGS	08049500	1977-10-06					117	A
USGS	08049500	1977-10-07					119	A
USGS	08049500	1977-10-08					128	A
USGS	08049500	1977-10-09					106	A
USGS	08049500	1977-10-10					118	A
USGS	08049500	1977-10-11					201	A
USGS	08049500	1977-10-12					118	A
USGS	08049500	1977-10-13					113	A
USGS	08049500	1977-10-14					105	A
USGS	08049500	1977-10-15					93.0	A
USGS	08049500	1977-10-16					101	A
USGS	08049500	1977-10-17					94.0	A
USGS	08049500	1977-10-18					98.0	A
USGS	08049500	1977-10-19					99.0	A
USGS	08049500	1977-10-20					101	A
USGS	08049500	1977-10-21					102	A
USGS	08049500	1977-10-22					222	A
USGS	08049500	1977-10-23					194	A
USGS	08049500	1977-10-24					135	A
USGS	08049500	1977-10-25					123	A
USGS	08049500	1977-10-26					117	A
USGS	08049500	1977-10-27					100	A
USGS	08049500	1977-10-28					92.0	A
USGS	08049500	1977-10-29					91.0	A
USGS	08049500	1977-10-30					91.0	A
USGS	08049500	1977-10-31					92.0	A
USGS	08049500	1977-11-01					241	A
USGS	08049500	1977-11-02					177	A
USGS	08049500	1977-11-03					132	A
USGS	08049500	1977-11-04					116	A
USGS	08049500	1977-11-05					102	A
USGS	08049500	1977-11-06					97.0	A
USGS	08049500	1977-11-07					96.0	A
USGS	08049500	1977-11-08					326	A
USGS	08049500	1977-11-09					560	A
USGS	08049500	1977-11-10					182	A
USGS	08049500	1977-11-11					133	A
USGS	08049500	1977-11-12					109	A
USGS	08049500	1977-11-13					95.0	A
USGS	08049500	1977-11-14					93.0	A
USGS	08049500	1977-11-15					97.0	A
USGS	08049500	1977-11-16					99.0	A
USGS	08049500	1977-11-17					101	A
USGS	08049500	1977-11-18					96.0	A
USGS	08049500	1977-11-19					95.0	A
USGS	08049500	1977-11-20					95.0	A
USGS	08049500	1977-11-21					92.0	A
USGS	08049500	1977-11-22					96.0	A
USGS	08049500	1977-11-23					91.0	A
USGS	08049500	1977-11-24					95.0	A
USGS	08049500	1977-11-25					79.0	A
USGS	08049500	1977-11-26					83.0	A
USGS	08049500	1977-11-27					83.0	A
USGS	08049500	1977-11-28					103	A
USGS	08049500	1977-11-29					146	A
USGS	08049500	1977-11-30					159	A
USGS	08049500	1977-12-01					158	A
USGS	08049500	1977-12-02					140	A
USGS	08049500	1977-12-03					118	A
USGS	08049500	1977-12-04					114	A
USGS	08049500	1977-12-05					104	A
USGS	08049500	1977-12-06					104	A
USGS	08049500	1977-12-07					97.0	A
USGS	08049500	1977-12-08					99.0	A
USGS	08049500	1977-12-09					106	A
USGS	08049500	1977-12-10					102	A
USGS	08049500	1977-12-11					99.0	A
USGS	08049500	1977-12-12					104	A
USGS	08049500	1977-12-13					109	A
USGS	08049500	1977-12-14					110	A
USGS	08049500	1977-12-15					105	A
USGS	08049500	1977-12-16					105	A
USGS	08049500	1977-12-17					108	A
USGS	08049500	1977-12-18					109	A
USGS	08049500	1977-12-19					100	A
USGS	08049500	1977-12-20					105	A
USGS	08049500	1977-12-21					102	A
USGS	08049500	1977-12-22					93.0	A
USGS	08049500	1977-12-23					103	A
USGS	08049500	1977-12-24					104	A
USGS	08049500	1977-12-25					98.0	A
USGS	08049500	1977-12-26					83.0	A
USGS	08049500	1977-12-27					94.0	A
USGS	08049500	1977-12-28					101	A
USGS	08049500	1977-12-29					134	A
USGS	08049500	1977-12-30					161	A
USGS	08049500	1977-12-31					129	A
USGS	08049500	1978-01-01					114	A
USGS	08049500	1978-01-02					92.0	A
USGS	08049500	1978-01-03					106	A
USGS	08049500	1978-01-04					109	A
USGS	08049500	1978-01-05					111	A
USGS	08049500	1978-01-06					115	A
USGS	08049500	1978-01-07					120	A
USGS	08049500	1978-01-08					126	A
USGS	08049500	1978-01-09					120	A
USGS	08049500	1978-01-10					125	A
USGS	08049500	1978-01-11					128	A
USGS	08049500	1978-01-12					203	A
USGS	08049500	1978-01-13					215	A
USGS	08049500	1978-01-14					166	A
USGS	08049500	1978-01-15					134	A
USGS	08049500	1978-01-16					136	A
USGS	08049500	1978-01-17					148	A
USGS	08049500	1978-01-18					136	A
USGS	08049500	1978-01-19					132	A
USGS	08049500	1978-01-20					126	A
USGS	08049500	1978-01-21					146	A
USGS	08049500	1978-01-22					153	A
USGS	08049500	1978-01-23					174	A
USGS	08049500	1978-01-24					185	A
USGS	08049500	1978-01-25					185	A
USGS	08049500	1978-01-26					172	A
USGS	08049500	1978-01-27					150	A
USGS	08049500	1978-01-28					135	A
USGS	08049500	1978-01-29					128	A
USGS	08049500	1978-01-30					120	A
USGS	08049500	1978-01-31					174	A
USGS	08049500	1978-02-01					306	A
USGS	08049500	1978-02-02					219	A
USGS	08049500	1978-02-03					163	A
USGS	08049500	1978-02-04					141	A
USGS	08049500	1978-02-05					127	A
USGS	08049500	1978-02-06					120	A
USGS	08049500	1978-02-07					164	A
USGS	08049500	1978-02-08					284	A
USGS	08049500	1978-02-09					284	A
USGS	08049500	1978-02-10					332	A
USGS	08049500	1978-02-11					259	A
USGS	08049500	1978-02-12					1010	A
USGS	08049500	1978-02-13					1610	A
USGS	08049500	1978-02-14					310	A
USGS	08049500	1978-02-15					210	A
USGS	08049500	1978-02-16					214	A
USGS	08049500	1978-02-17					198	A
USGS	08049500	1978-02-18					234	A
USGS	08049500	1978-02-19					326	A
USGS	08049500	1978-02-20					290	A
USGS	08049500	1978-02-21					243	A
USGS	08049500	1978-02-22					191	A
USGS	08049500	1978-02-23					158	A
USGS	08049500	1978-02-24					148	A
USGS	08049500	1978-02-25					137	A
USGS	08049500	1978-02-26					126	A
USGS	08049500	1978-02-27					115	A
USGS	08049500	1978-02-28					121	A
USGS	08049500	1978-03-01					125	A
USGS	08049500	1978-03-02					130	A
USGS	08049500	1978-03-03					150	A
USGS	08049500	1978-03-04					135	A
USGS	08049500	1978-03-05					130	A
USGS	08049500	1978-03-06					125	A
USGS	08049500	1978-03-07					530	A
USGS	08049500	1978-03-08					370	A
USGS	08049500	1978-03-09					205	A
USGS	08049500	1978-03-10					160	A
USGS	08049500	1978-03-11					140	A
USGS	08049500	1978-03-12					150	A
USGS	08049500	1978-03-13					140	A
USGS	08049500	1978-03-14					145	A
USGS	08049500	1978-03-15					140	A
USGS	08049500	1978-03-16					140	A
USGS	08049500	1978-03-17					125	A
USGS	08049500	1978-03-18					120	A
USGS	08049500	1978-03-19					115	A
USGS	08049500	1978-03-20					105	A
USGS	08049500	1978-03-21					240	A
USGS	08049500	1978-03-22					135	A
USGS	08049500	1978-03-23					115	A
USGS	08049500	1978-03-24					1410	A
USGS	08049500	1978-03-25					280	A
USGS	08049500	1978-03-26					160	A
USGS	08049500	1978-03-27					150	A
USGS	08049500	1978-03-28					140	A
USGS	08049500	1978-03-29					130	A
USGS	08049500	1978-03-30					131	A
USGS	08049500	1978-03-31					129	A
USGS	08049500	1978-04-01					126	A
USGS	08049500	1978-04-02					126	A
USGS	08049500	1978-04-03					123	A
USGS	08049500	1978-04-04					131	A
USGS	08049500	1978-04-05					162	A
USGS	08049500	1978-04-06					160	A
USGS	08049500	1978-04-07					134	A
USGS	08049500	1978-04-08					115	A
USGS	08049500	1978-04-09					116	A
USGS	08049500	1978-04-10					954	A
USGS	08049500	1978-04-11					738	A
USGS	08049500	1978-04-12					224	A
USGS	08049500	1978-04-13					170	A
USGS	08049500	1978-04-14					144	A
USGS	08049500	1978-04-15					135	A
USGS	08049500	1978-04-16					122	A
USGS	08049500	1978-04-17					116	A
USGS	08049500	1978-04-18					123	A
USGS	08049500	1978-04-19					119	A
USGS	08049500	1978-04-20					125	A
USGS	08049500	1978-04-21					166	A
USGS	08049500	1978-04-22					127	A
USGS	08049500	1978-04-23					459	A
USGS	08049500	1978-04-24					222	A
USGS	08049500	1978-04-25					146	A
USGS	08049500	1978-04-26					118	A
USGS	08049500	1978-04-27					114	A
USGS	08049500	1978-04-28					108	A
USGS	08049500	1978-04-29					105	A
USGS	08049500	1978-04-30					106	A
USGS	08049500	1978-05-01					228	A
USGS	08049500	1978-05-02					322	A
USGS	08049500	1978-05-03					1650	A
USGS	08049500	1978-05-04					431	A
USGS	08049500	1978-05-05					204	A
USGS	08049500	1978-05-06					157	A
USGS	08049500	1978-05-07					141	A
USGS	08049500	1978-05-08					131	A
USGS	08049500	1978-05-09					129	A
USGS	08049500	1978-05-10					119	A
USGS	08049500	1978-05-11					121	A
USGS	08049500	1978-05-12					150	A
USGS	08049500	1978-05-13					138	A
USGS	08049500	1978-05-14					118	A
USGS	08049500	1978-05-15					109	A
USGS	08049500	1978-05-16					122	A
USGS	08049500	1978-05-17					129	A
USGS	08049500	1978-05-18					117	A
USGS	08049500	1978-05-19					118	A
USGS	08049500	1978-05-20					211	A
USGS	08049500	1978-05-21					1090	A
USGS	08049500	1978-05-22					291	A
USGS	08049500	1978-05-23					159	A
USGS	08049500	1978-05-24					138	A
USGS	08049500	1978-05-25					122	A
USGS	08049500	1978-05-26					122	A
USGS	08049500	1978-05-27					112	A
USGS	08049500	1978-05-28					954	A
USGS	08049500	1978-05-29					2400	A
USGS	08049500	1978-05-30					537	A
USGS	08049500	1978-05-31					220	A
USGS	08049500	1978-06-01					172	A
USGS	08049500	1978-06-02					210	A
USGS	08049500	1978-06-03					153	A
USGS	08049500	1978-06-04					138	A
USGS	08049500	1978-06-05					125	A
USGS	08049500	1978-06-06					216	A
USGS	08049500	1978-06-07					340	A
USGS	08049500	1978-06-08					383	A
USGS	08049500	1978-06-09					218	A
USGS	08049500	1978-06-10					162	A
USGS	08049500	1978-06-11					118	A
USGS	08049500	1978-06-12					114	A
USGS	08049500	1978-06-13					128	A
USGS	08049500	1978-06-14					121	A
USGS	08049500	1978-06-15					124	A
USGS	08049500	1978-06-16					128	A
USGS	08049500	1978-06-17					116	A
USGS	08049500	1978-06-18					109	A
USGS	08049500	1978-06-19					107	A
USGS	08049500	1978-06-20					120	A
USGS	08049500	1978-06-21					115	A
USGS	08049500	1978-06-22					116	A
USGS	08049500	1978-06-23					122	A
USGS	08049500	1978-06-24					117	A
USGS	08049500	1978-06-25					113	A
USGS	08049500	1978-06-26					103	A
USGS	08049500	1978-06-27					118	A
USGS	08049500	1978-06-28					123	A
USGS	08049500	1978-06-29					116	A
USGS	08049500	1978-06-30					110	A
USGS	08049500	1978-07-01					118	A
USGS	08049500	1978-07-02					107	A
USGS	08049500	1978-07-03					97.0	A
USGS	08049500	1978-07-04					118	A
USGS	08049500	1978-07-05					110	A
USGS	08049500	1978-07-06					117	A
USGS	08049500	1978-07-07					119	A
USGS	08049500	1978-07-08					117	A
USGS	08049500	1978-07-09					113	A
USGS	08049500	1978-07-10					107	A
USGS	08049500	1978-07-11					136	A
USGS	08049500	1978-07-12					123	A
USGS	08049500	1978-07-13					126	A
USGS	08049500	1978-07-14					125	A
USGS	08049500	1978-07-15					129	A
USGS	08049500	1978-07-16					130	A
USGS	08049500	1978-07-17					125	A
USGS	08049500	1978-07-18					134	A
USGS	08049500	1978-07-19					140	A
USGS	08049500	1978-07-20					138	A
USGS	08049500	1978-07-21					136	A
USGS	08049500	1978-07-22					133	A
USGS	08049500	1978-07-23					133	A
USGS	08049500	1978-07-24					198	A
USGS	08049500	1978-07-25					200	A
USGS	08049500	1978-07-26					176	A
USGS	08049500	1978-07-27					161	A
USGS	08049500	1978-07-28					167	A
USGS	08049500	1978-07-29					151	A
USGS	08049500	1978-07-30					142	A
USGS	08049500	1978-07-31					138	A
USGS	08049500	1978-08-01					141	A
USGS	08049500	1978-08-02					134	A
USGS	08049500	1978-08-03					132	A
USGS	08049500	1978-08-04					130	A
USGS	08049500	1978-08-05					477	A
USGS	08049500	1978-08-06					622	A
USGS	08049500	1978-08-07					225	A
USGS	08049500	1978-08-08					170	A
USGS	08049500	1978-08-09					148	A
USGS	08049500	1978-08-10					140	A
USGS	08049500	1978-08-11					133	A
USGS	08049500	1978-08-12					130	A
USGS	08049500	1978-08-13					118	A
USGS	08049500	1978-08-14					114	A
USGS	08049500	1978-08-15					129	A
USGS	08049500	1978-08-16					126	A
USGS	08049500	1978-08-17					122	A
USGS	08049500	1978-08-18					120	A
USGS	08049500	1978-08-19					119	A
USGS	08049500	1978-08-20					114	A
USGS	08049500	1978-08-21					123	A
USGS	08049500	1978-08-22					201	A
USGS	08049500	1978-08-23					172	A
USGS	08049500	1978-08-24					157	A
USGS	08049500	1978-08-25					150	A
USGS	08049500	1978-08-26					138	A
USGS	08049500	1978-08-27					140	A
USGS	08049500	1978-08-28					146	A
USGS	08049500	1978-08-29					158	A
USGS	08049500	1978-08-30					166	A
USGS	08049500	1978-08-31					149	A
USGS	08049500	1978-09-01					154	A
USGS	08049500	1978-09-02					449	A
USGS	08049500	1978-09-03					243	A
USGS	08049500	1978-09-04					173	A
USGS	08049500	1978-09-05					174	A
USGS	08049500	1978-09-06					225	A
USGS	08049500	1978-09-07					177	A
USGS	08049500	1978-09-08					155	A
USGS	08049500	1978-09-09					161	A
USGS	08049500	1978-09-10					158	A
USGS	08049500	1978-09-11					169	A
USGS	08049500	1978-09-12					188	A
USGS	08049500	1978-09-13					186	A
USGS	08049500	1978-09-14					153	A
USGS	08049500	1978-09-15					139	A
USGS	08049500	1978-09-16					123	A
USGS	08049500	1978-09-17					111	A
USGS	08049500	1978-09-18					107	A
USGS	08049500	1978-09-19					111	A
USGS	08049500	1978-09-20					106	A
USGS	08049500	1978-09-21					113	A
USGS	08049500	1978-09-22					225	A
USGS	08049500	1978-09-23					127	A
USGS	08049500	1978-09-24					79.0	A
USGS	08049500	1978-09-25					68.0	A
USGS	08049500	1978-09-26					76.0	A
USGS	08049500	1978-09-27					72.0	A
USGS	08049500	1978-09-28					69.0	A
USGS	08049500	1978-09-29					69.0	A
USGS	08049500	1978-09-30					65.0	A
USGS	08049500	1978-10-01					123	A
USGS	08049500	1978-10-02					121	A
USGS	08049500	1978-10-03					137	A
USGS	08049500	1978-10-04					131	A
USGS	08049500	1978-10-05					300	A
USGS	08049500	1978-10-06					244	A
USGS	08049500	1978-10-07					160	A
USGS	08049500	1978-10-08					129	A
USGS	08049500	1978-10-09					114	A
USGS	08049500	1978-10-10					122	A
USGS	08049500	1978-10-11					112	A
USGS	08049500	1978-10-12					118	A
USGS	08049500	1978-10-13					120	A
USGS	08049500	1978-10-14					108	A
USGS	08049500	1978-10-15					105	A
USGS	08049500	1978-10-16					103	A
USGS	08049500	1978-10-17					116	A
USGS	08049500	1978-10-18					111	A
USGS	08049500	1978-10-19					114	A
USGS	08049500	1978-10-20					113	A
USGS	08049500	1978-10-21					113	A
USGS	08049500	1978-10-22					109	A
USGS	08049500	1978-10-23					102	A
USGS	08049500	1978-10-24					105	A
USGS	08049500	1978-10-25					105	A
USGS	08049500	1978-10-26					110	A
USGS	08049500	1978-10-27					108	A
USGS	08049500	1978-10-28					113	A
USGS	08049500	1978-10-29					113	A
USGS	08049500	1978-10-30					108	A
USGS	08049500	1978-10-31					108	A
USGS	08049500	1978-11-01					108	A
USGS	08049500	1978-11-02					108	A
USGS	08049500	1978-11-03					102	A
USGS	08049500	1978-11-04					102	A
USGS	08049500	1978-11-05					108	A
USGS	08049500	1978-11-06					325	A
USGS	08049500	1978-11-07					287	A
USGS	08049500	1978-11-08					253	A
USGS	08049500	1978-11-09					180	A
USGS	08049500	1978-11-10					140	A
USGS	08049500	1978-11-11					131	A
USGS	08049500	1978-11-12					119	A
USGS	08049500	1978-11-13					123	A
USGS	08049500	1978-11-14					139	A
USGS	08049500	1978-11-15					173	A
USGS	08049500	1978-11-16					1120	A
USGS	08049500	1978-11-17					851	A
USGS	08049500	1978-11-18					306	A
USGS	08049500	1978-11-19					239	A
USGS	08049500	1978-11-20					303	A
USGS	08049500	1978-11-21					253	A
USGS	08049500	1978-11-22					205	A
USGS	08049500	1978-11-23					186	A
USGS	08049500	1978-11-24					159	A
USGS	08049500	1978-11-25					154	A
USGS	08049500	1978-11-26					160	A
USGS	08049500	1978-11-27					165	A
USGS	08049500	1978-11-28					162	A
USGS	08049500	1978-11-29					158	A
USGS	08049500	1978-11-30					162	A
USGS	08049500	1978-12-01					161	A
USGS	08049500	1978-12-02					159	A
USGS	08049500	1978-12-03					164	A
USGS	08049500	1978-12-04					154	A
USGS	08049500	1978-12-05					155	A
USGS	08049500	1978-12-06					176	A
USGS	08049500	1978-12-07					164	A
USGS	08049500	1978-12-08					156	A
USGS	08049500	1978-12-09					153	A
USGS	08049500	1978-12-10					151	A
USGS	08049500	1978-12-11					162	A
USGS	08049500	1978-12-12					164	A
USGS	08049500	1978-12-13					157	A
USGS	08049500	1978-12-14					150	A
USGS	08049500	1978-12-15					144	A
USGS	08049500	1978-12-16					151	A
USGS	08049500	1978-12-17					142	A
USGS	08049500	1978-12-18					147	A
USGS	08049500	1978-12-19					151	A
USGS	08049500	1978-12-20					148	A
USGS	08049500	1978-12-21					141	A
USGS	08049500	1978-12-22					139	A
USGS	08049500	1978-12-23					139	A
USGS	08049500	1978-12-24					133	A
USGS	08049500	1978-12-25					121	A
USGS	08049500	1978-12-26					119	A
USGS	08049500	1978-12-27					131	A
USGS	08049500	1978-12-28					133	A
USGS	08049500	1978-12-29					135	A
USGS	08049500	1978-12-30					144	A
USGS	08049500	1978-12-31					283	A
USGS	08049500	1979-01-01					263	A
USGS	08049500	1979-01-02					185	A
USGS	08049500	1979-01-03					169	A
USGS	08049500	1979-01-04					172	A
USGS	08049500	1979-01-05					200	A
USGS	08049500	1979-01-06					207	A
USGS	08049500	1979-01-07					172	A
USGS	08049500	1979-01-08					156	A
USGS	08049500	1979-01-09					150	A
USGS	08049500	1979-01-10					226	A
USGS	08049500	1979-01-11					584	A
USGS	08049500	1979-01-12					529	A
USGS	08049500	1979-01-13					287	A
USGS	08049500	1979-01-14					219	A
USGS	08049500	1979-01-15					184	A
USGS	08049500	1979-01-16					181	A
USGS	08049500	1979-01-17					173	A
USGS	08049500	1979-01-18					261	A
USGS	08049500	1979-01-19					1380	A
USGS	08049500	1979-01-20					2500	A
USGS	08049500	1979-01-21					475	A
USGS	08049500	1979-01-22					322	A
USGS	08049500	1979-01-23					276	A
USGS	08049500	1979-01-24					250	A
USGS	08049500	1979-01-25					298	A
USGS	08049500	1979-01-26					809	A
USGS	08049500	1979-01-27					460	A
USGS	08049500	1979-01-28					316	A
